"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2011-11-15 19:30","목포","영해","기관고장","관리소홀","양호","1","13","0","0","0","전남 신안군 가거도 남동 18마일","33|53|00","125|28|00","어선","85",,,,
"2011-11-15 19:10","속초","항계내","침수","기타","양호","1","0","0","0","0","주문진 항내","37|53|10","128|49|50","어선","15",,,,
"2011-11-15 17:00","평택","영해","기관고장","정비불량","양호","1","7","0","0","0","목덕도 북서방 11마일 해상","36|59|0","125|33|0","어선","7.93",,,,
"2011-11-15 05:20","태안","영해","충돌","운항부주의","양호","2","7","0","0","0","보령시 보령항 A3 묘박지","36|18|0","125|27|0","어선","24","화물선","75277",,
"2011-11-14 18:58","태안","항계내","화재","관리소홀","양호","1","0","0","0","0","보령시 신흑동 소재 여객선 터미널 옆 물량장","0|0|0","0|0|0","어선","4.97",,,,
"2011-11-13 16:13","인천","항계내","기관고장","정비불량","양호","1","2","0","0","0","아라뱃길 김포 터미널 부근","000|00|00","000|00|00","모터보트","25",,,,
"2011-11-13 11:53","통영","영해","기타","운항부주의","양호","1","1","0","0","0","소지도 ~ 비진도 인근해상","34|40|19","128|29|20","어선","3.32",,,,
"2011-11-13 08:20","통영","항계내","표류","정비불량","양호","1","1","0","0","0","사천시 비토면 비토섬","34|57|17","127|57|17","어선","1.2",,,,
"2011-11-13 00:15","속초","영해-EEZ","추진기장애","화기취급부주의","양호","1","11","0","0","0","공현진동방 22마일","38|21|50","128|59|50","어선","34",,,,
"2011-11-12 17:43","통영","항계내","기타","정비불량","양호","1","2","0","0","0","통영시 사량면 사량도 상도와 고성군 하일면 맥전포 중간지점","34|51|97","128|14|50","기타","0.1",,,,
"2011-11-12 15:14","통영","항계내","충돌","운항부주의","양호","2","3","0","0","0","마산시 진동면 요장리 광암항 앞 해상 500m","35|06|11","128|29|51","어선","0.53","어선","1.41",,
"2011-11-12 13:33","목포","협수로","기관고장","관리소홀","양호","1","2","0","0","0","전남 신안군 압해면 압해대교 밑 해상","34|49|54","126|22|42","모터보트","0.7",,,,
"2011-11-12 11:19","부산","영해","표류","연료고갈","양호","1","4","0","0","0","광안대교 아이파크 전방 100m 해상","35|09|25","129|08|50","모터보트","0",,,,
"2011-11-12 08:40","포항","항계내","기타","운항부주의","양호","2","3","0","0","0","형산강 하구 송도방파제 중간지점 약 5m해상","36|01|45","129|23|00","낚시어선","4.61","어선","1.32",,
"2011-11-12 07:48","속초","영해","표류","정비불량","양호","1","1","0","0","0","양양군 수산항 멍게 양식장 앞","38|4|33","128|40|38","기타","2",,,,
"2011-11-12 02:00","태안","영해","충돌","운항부주의","양호","1","1","0","3","5","태안군 소원면 만리포 남서방 4마일","36|44|02","126|01|22","어선","69",,,,
"2011-11-11 15:48","포항","영해","침수","운항부주의","양호","1","5","0","0","0","울진군 죽변면 죽변등대 앞 동방 0.3마일 해상","37|03|50","129|26|20","어선","15",,,,
"2011-11-11 15:10","여수","영해","기관고장","연료고갈","양호","1","1","0","0","0","여수시 남산동 수산물 특화시장 앞 해상","34|44|13","127|44|01","어선","1",,,,
"2011-11-11 12:17","통영","항계내","화재","관리소홀","양호","1","0","0","0","0","통영시 삼덕항","34|47|83","128|22|93","어선","3.73",,,,
"2011-11-10 16:30","목포","영해","추진기장애","운항부주의","양호","1","2","0","0","0","전남 신안군 흑산도 남서 4마일 해상","34|34|25","125|21|00","어선","7.93",,,,
"2011-11-10 16:24","통영","항계내","기타","운항부주의","양호","1","1","0","0","0","구 거제대교","34|53|50","128|28|37","예부선","910",,,,
"2011-11-10 02:40","인천","영해","충돌","운항부주의","양호","2","5","0","0","0","선미도 북서방 4.5마일","37|21|00","126|02|00","어선","7.93","어선","21",,
"2011-11-09 14:15","포항","영해-EEZ","추진기장애","운항부주의","양호","1","8","0","0","0","독도 남방 18마일","36|56|00","131|54|00","어선","99",,,,
"2011-11-09 08:53","통영","영해","표류","연료고갈","양호","1","9","0","0","0","통영시 노대도 인근 해상","34|33|50","128|12|50","낚시어선","9.77",,,,
"2011-11-09 08:48","통영","항계내","기관고장","정비불량","양호","2","2","0","0","0","통영항 앞 해상","34|49|98","128|26|42","어선","3","어선","1.3",,
"2011-11-08 20:00","인천","영해","기관고장","재질불량","양호","1","4","0","0","0","굴업도 근해상","37|13|00","126|00|00","어선","7.93",,,,
"2011-11-08 11:30","부산","EEZ 30마일 이내","기관고장","정비불량","양호","1","1","0","0","0","태종대 남동 약 10마일 해상(34-56.3N 129-15.4E)","34|56|3","129|15|4","모터보트","4.9",,,,
"2011-11-08 08:15","속초","영해","기관고장","정비불량","양호","1","4","0","0","0","하조대 등대 0.5마일","38|1|27","128|44|11","어선","16",,,,
"2011-11-08 07:45","통영","항계내","침수","관리소홀","양호","1","0","0","0","0","사천 제일수산 냉동공장앞","34|55|54","128|04|34","어선","17",,,,
"2011-11-08 07:00","목포","영해","추진기장애","운항부주의","양호","1","9","0","0","0","전남 신안군 가거도 남방 12마일","33|51|00","125|14|00","어선","9.77",,,,
"2011-11-08 05:00","서귀포","영해","좌초","운항부주의","황천5급","1","2","0","0","0","지귀도 동쪽 연안","33|13|50","126|39|47","어선","4.15",,,,
"2011-11-07 23:41","통영","항계내","추진기장애","관리소홀","양호","1","1","0","0","0","수우도 남방 4마일 해상","34|46|07","128|10|50","어선","2.53",,,,
"2011-11-07 15:09","통영","영해","기타","운항부주의","양호","2","19","0","0","0","잠도 근해 해상","35|02|94","128|41|20","어선","27","화물선","10507",,
"2011-11-07 13:55","목포","협수로","기관고장","관리소홀","양호","1","2","0","0","0","전남 영암군 현대삼호중공업~허사도 사이 해상","34|44|00","126|21|00","기타","0.8",,,,
"2011-11-06 17:25","평택","영해","기관고장","정비불량","양호","1","21","0","0","0","경기도 화성시 우정읍 입파도 북서방 3.7마일","37|08|2","126|28|10","낚시어선","9.77",,,,
"2011-11-06 14:50","여수","영해","기타","운항부주의","양호","2","21","0","0","0","여수시 오동도 남동방 약 2.5마일","34|43|02","127|48|32","화물선","2249","어선","120",,
"2011-11-06 09:50","평택","영해","기관고장","정비불량","양호","1","8","0","0","0","화성시 우정읍 입파도 남동방","37|05|20","126|32|43","모터보트","1.98",,,,
"2011-11-05 21:34","포항","영해","기관고장","기타","풍랑주의보","1","4","0","0","0","죽변 동방 93마일","37|00|00","131|21|00","어선","17",,,,
"2011-11-05 20:05","부산","영해","기타","운항부주의","양호","2","8","0","0","0","신감만부두 남서방 1마일 북항 No.10부표 인근해상","35|06|34","129|04|07","유조선","278","예부선","116",,
"2011-11-05 06:55","통영","항계내","기타","운항부주의","양호","2","24","2","0","0","통영시 한산면 각수서 인근","34|44|99","128|27|44","어선","1.24","낚시어선","9.16",,
"2011-11-04 21:00","울산","영해-EEZ","기관고장","정비불량","양호","1","6","0","0","0","방어진 동방 46마일","35|23|90","129|22|56","어선","24",,,,
"2011-11-04 15:10","통영","항계내","기관고장","정비불량","양호","1","2","0","0","0","거제시 남부면 도장포 앞 해상","34|44|67","128|39|73","어선","2.99",,,,
"2011-11-04 08:37","군산","영해","충돌","운항부주의","양호","2","2","1","0","0","군산 남방파제 서방 0.2마일 해상(해상방파제)","35|58|70","126|30|65","어선","1.84","어선","2.57",,
"2011-11-04 07:25","부산","EEZ 30마일 이내","기관고장","정비불량","양호","1","2","0","0","0","오륙도 동방 5.6마일 해상","35|04|33","129|18|00","어선","7.93",,,,
"2011-11-04 04:40","속초","영해","추진기장애","운항부주의","양호","1","3","0","0","0","주문진동방 7마일","37|52|00","128|59|00","어선","9.77",,,,
"2011-11-04 03:30","목포","영해","기관고장","관리소홀","양호","1","12","0","0","0","전남 신안군 흑산면 가거도 서방 10마일","34|02|00","124|54|00","어선","29",,,,
"2011-11-04 01:41","부산","항계내","화재","기타","양호","1","1","0","0","0","부산서구 암남항","35 |04|65","129|01|10","낚시어선","9.77",,,,
"2011-11-03 21:55","울산","영해-EEZ","충돌","운항부주의","양호","2","27","0","0","0","온산항 동방 26마일해상","35|27|00","129|54|00","어선","20","어선","684",,
"2011-11-03 19:39","포항","항계내","충돌","운항부주의","양호","1","10","0","0","0","포항신항 북방파제 입구","36|01|50","129|26|00","화물선","1545",,,,
"2011-11-03 14:23","목포","항계내","기관고장","관리소홀","양호","1","1","0","0","0","전남 목포시 산정동 C&중공업 앞 해상","34|48|00","126|22|00","어선","2.6",,,,
"2011-11-03 13:46","울산","영해","충돌","운항부주의","양호","2","18","0","0","0","고리 남동 8마일","35|18|95","129|27|61","어선","29","어선","7.93",,
"2011-11-03 09:40","평택","영해","기관고장","정비불량","양호","1","10","0","0","0","인천시 옹진군 덕적면 선갑도 남동방 0.3마일","37|05|42","126|05|41","모터보트","2.58",,,,
"2011-11-03 07:00","여수","영해","기관고장","정비불량","양호","1","2","0","0","0","고흥군 도양읍 득량도 남방 약 200미터 해상","34|35|68","127|06|09","어선","4.57",,,,
"2011-11-02 20:40","제주","영해-EEZ","전복","운항부주의","양호","1","9","0","0","1","33-52N, 125-56E(추자남서 18마일)","33|52|00","125|56|00","어선","29",,,,
"2011-11-02 19:00","통영","항계내","충돌","운항부주의","양호","2","3","1","0","0","하동군 금남화력발전소","34|56|83","127|50|83","어선","1.57","어선","0.85",,
"2011-11-02 17:45","통영","항계내","기관고장","정비불량","양호","1","2","0","0","0","마산 원전 앞 해상","35|04|04","128|38|02","어선","2.99",,,,
"2011-11-02 16:50","포항","영해-EEZ","추진기장애","운항부주의","양호","1","6","0","0","0","오산 동방 90마일","35|54|00","131|17|00","어선","29",,,,
"2011-11-02 13:20","목포","영해","기관고장","정비불량","양호","1","2","0","0","0","전남 신안군 상수치도 인근 해상","34|46|46","126|01|23","기타","2.7",,,,
"2011-11-02 08:30","목포","영해","기관고장","관리소홀","양호","1","3","0","0","0","전남 진도군 독거도 남방 10마일","34|05|00","126|10|00","어선","9.77",,,,
"2011-11-02 08:15","통영","영해","기타","운항부주의","양호","2","4","0","0","0","통영시 사량면 읍덕리 화천봉 앞 해상","34|49|08","128|11|68","어선","3.36","어선","3.61",,
"2011-11-02 07:50","여수","영해","기관고장","정비불량","양호","1","17","0","0","0","여수시 소리도 남동방 약 13마일 해상","34|19|88","127|57|26","낚시어선","9.77",,,,
"2011-11-02 07:00","인천","영해","기관고장","정비불량","양호","1","5","0","0","0","덕적도 인근해상","37|12|10","126|10|30","어선","7.93",,,,
"2011-11-01 19:15","목포","영해","기관고장","관리소홀","양호","1","2","0","0","0","전남 진도군 신도 부근 해상","34|21|49","126|07|15","예부선","42",,,,
"2011-11-01 13:00","목포","항계내","침수","관리소홀","양호","1","0","0","0","0","전남 목포시 죽교동 소재 북항 소형물양장","34|48|00","126|21|00","어선","1",,,,
"2011-11-01 11:30","통영","항계내","기타","운항부주의","양호","1","1","0","0","0","구 거제대교 시설물 보강공사 가설비계","34|53|00","128|28|38","예부선","804",,,,
"2011-10-30 22:50","속초","영해-EEZ","기관고장","정비불량","양호","1","9","0","0","0","주문진 동방 56마일","37|53|00","130|01|00","어선","78",,,,
"2011-10-30 17:45","제주","영해","추진기장애","운항부주의","양호","1","4","0","0","0","제주시 사수항 앞 0.5마일","33|31|00","126|28|00","어선","3.95",,,,
"2011-10-30 16:00","제주","항계내","침수","운항부주의","양호","1","3","0","0","0","제주시 제주항 0.1마일 해상","33|31|00","126|31|00","어선","0.71",,,,
"2011-10-30 13:50","목포","영해","화재","관리소홀","양호","1","10","0","0","0","전남 신안군 대흑산도 북동 22마일","35|03|00","125|41|00","어선","8.55",,,,
"2011-10-30 12:00","태안","영해","충돌","운항부주의","양호","2","23","0","0","0","보령시 오천면 외연도 남방 0.7마일 해상","36|12|0","126|04|0","기타","4.97","낚시어선","9.77",,
"2011-10-30 12:00","울산","영해-EEZ","충돌","운항부주의","황천5급","2","27","0","0","0","부산 기장군 대변 남동방 17마일","35|08|00","129|34|00","어선","72","화물선","64254",,
"2011-10-30 11:20","울산","영해-EEZ","충돌","운항부주의","황천5급","2","16","0","0","0","부산 기장군 대변 동방 22마일","35|13|36","129|41|04","어선","39","화물선","29593",,
"2011-10-30 10:30","인천","협수로","기관고장","정비불량","양호","1","2","0","0","0","옹진군 영흥면 영흥발전소 남서방 해상","37|13|45","126|24|32","낚시어선","1.6",,,,
"2011-10-29 15:00","울산","영해","기관고장","정비불량","양호","1","4","0","0","0","울산 울주군 진하해수욕장 대암 동방 0.5마일","35|23|00","129|21|00","모터보트","1",,,,
"2011-10-29 13:38","부산","영해","좌초","운항부주의","양호","1","65","0","0","0","동백섬 인근 해상(35-08.97N 129-09.02E)","35 |08|97","129|09|02","기타","82",,,,
"2011-10-29 10:00","목포","협수로","추진기장애","운항부주의","양호","1","1","0","0","0","전남 진도군 임회면 상조도 북동방 3마일","34|21|43","126|06|18","요트","5",,,,
"2011-10-29 09:50","목포","영해","좌주","운항부주의","양호","1","6","0","0","0","전남 영광군 낙월면 각이도","35|14|00","126|05|00","관공선","18",,,,
"2011-10-29 08:00","목포","협수로","기관고장","정비불량","양호","1","1","0","0","0","전남 신안군 지도읍 어의도 남서1마일 해상","35|07|67","126|10|67","어선","4.32",,,,
"2011-10-28 14:49","통영","항계내","좌초","운항부주의","양호","1","2","0","0","0","거제시 둔덕면 화도 서방 0.1‘","34|49|97","128|27|70","어선","4.83",,,,
"2011-10-28 12:25","부산","영해-EEZ","추진기장애","기타","황천5급","1","2","0","0","0","남형제도 남방 15마일","34|36|00","129|00|00","어선","4.99",,,,
"2011-10-28 08:05","태안","영해","충돌","운항부주의","양호","2","12","0","0","0","격비도 북서방 10마일 해상","36|50|0","125|26|0","어선","46","어선","79",,
"2011-10-27 21:02","포항","항계내","화재","기타","양호","1","0","0","0","0","영덕군 영덕읍 노물항","36|21|30","129|23|20","어선","2.48",,,,
"2011-10-27 17:00","서귀포","영해-EEZ","기관고장","기타","황천5급","1","6","0","0","0","서귀포 남방 29마일","32|45|00","126|31|00","어선","22",,,,
"2011-10-27 15:12","목포","영해","기관고장","정비불량","양호","1","6","0","0","0","전남 신안군 홍도 북방 21마일","35|05|00","125|12|00","어선","21",,,,
